date_key,sku,category,region,channel,units,revenue_eur,cogs_eur,gross_margin_eur
20250801,SKU-0160,Pantry,Central,Wholesale,141.2,802.02,268.28,533.74
20250901,SKU-0160,Pantry,Central,Wholesale,156.7,890.06,297.73,592.33
20251001,SKU-0160,Pantry,Central,Wholesale,112.0,636.16,212.8,423.36
20251101,SKU-0160,Pantry,Central,Wholesale,113.7,645.82,216.03,429.79
20251201,SKU-0160,Pantry,Central,Wholesale,142.8,811.1,271.32,539.78
20260101,SKU-0160,Pantry,Central,Wholesale,150.7,855.98,286.33,569.65
20260201,SKU-0160,Pantry,Central,Wholesale,113.3,643.54,215.27,428.27
20260301,SKU-0160,Pantry,Central,Wholesale,146.7,833.26,278.73,554.53
20260401,SKU-0160,Pantry,Central,Wholesale,126.7,719.66,240.73,478.93
20260501,SKU-0160,Pantry,Central,Wholesale,95.1,540.17,180.69,359.48
20260601,SKU-0160,Pantry,Central,Wholesale,150.9,857.11,286.71,570.4
20240701,SKU-0161,Beverages,North,Retail,144.7,879.78,366.09,513.69
20240801,SKU-0161,Beverages,North,Retail,160.8,977.66,406.82,570.84
20240901,SKU-0161,Beverages,North,Retail,166.5,1012.32,421.24,591.08
20241001,SKU-0161,Beverages,North,Retail,99.1,602.53,250.72,351.81
20241101,SKU-0161,Beverages,North,Retail,196.2,1192.9,496.39,696.51
20241201,SKU-0161,Beverages,North,Retail,199.0,1209.92,503.47,706.45
20250101,SKU-0161,Beverages,North,Retail,208.3,1266.46,527.0,739.46
20250201,SKU-0161,Beverages,North,Retail,280.7,1706.66,710.17,996.49
20250301,SKU-0161,Beverages,North,Retail,295.0,1793.6,746.35,1047.25
20250401,SKU-0161,Beverages,North,Retail,249.0,1513.92,629.97,883.95
20250501,SKU-0161,Beverages,North,Retail,204.6,1243.97,517.64,726.33
20250601,SKU-0161,Beverages,North,Retail,203.3,1236.06,514.35,721.71
20250701,SKU-0161,Beverages,North,Retail,240.8,1464.06,609.22,854.84
20250801,SKU-0161,Beverages,North,Retail,217.7,1323.62,550.78,772.84
20250901,SKU-0161,Beverages,North,Retail,100.4,610.43,254.01,356.42
20251001,SKU-0161,Beverages,North,Retail,214.3,1302.94,542.18,760.76
20251101,SKU-0161,Beverages,North,Retail,212.5,1292.0,537.62,754.38
20251201,SKU-0161,Beverages,North,Retail,247.3,1503.58,625.67,877.91
20260101,SKU-0161,Beverages,North,Retail,229.4,1394.75,580.38,814.37
20260201,SKU-0161,Beverages,North,Retail,277.5,1687.2,702.08,985.12
20260301,SKU-0161,Beverages,North,Retail,202.5,1231.2,512.32,718.88
20260401,SKU-0161,Beverages,North,Retail,308.1,1873.25,779.49,1093.76
20260501,SKU-0161,Beverages,North,Retail,240.1,1459.81,607.45,852.36
20260601,SKU-0161,Beverages,North,Retail,156.4,950.91,395.69,555.22
20240701,SKU-0162,Snacks,West,Wholesale,156.8,669.54,233.63,435.91
20240801,SKU-0162,Snacks,West,Wholesale,185.4,791.66,276.25,515.41
20240901,SKU-0162,Snacks,West,Wholesale,165.5,706.68,246.6,460.08
20241001,SKU-0162,Snacks,West,Wholesale,136.2,581.57,202.94,378.63
20241101,SKU-0162,Snacks,West,Wholesale,147.2,628.54,219.33,409.21
20241201,SKU-0162,Snacks,West,Wholesale,153.2,654.16,228.27,425.89
20250101,SKU-0162,Snacks,West,Wholesale,136.5,582.85,203.38,379.47
20250201,SKU-0162,Snacks,West,Wholesale,214.3,915.06,319.31,595.75
20250301,SKU-0162,Snacks,West,Wholesale,176.2,752.37,262.54,489.83
20250401,SKU-0162,Snacks,West,Wholesale,172.4,736.15,256.88,479.27
20250501,SKU-0162,Snacks,West,Wholesale,151.0,644.77,224.99,419.78
20250601,SKU-0162,Snacks,West,Wholesale,146.3,624.7,217.99,406.71
20250701,SKU-0162,Snacks,West,Wholesale,103.6,442.37,154.36,288.01
20250801,SKU-0162,Snacks,West,Wholesale,195.6,835.21,291.44,543.77
20250901,SKU-0162,Snacks,West,Wholesale,162.4,693.45,241.98,451.47
20251001,SKU-0162,Snacks,West,Wholesale,183.8,784.83,273.86,510.97
20251101,SKU-0162,Snacks,West,Wholesale,154.2,658.43,229.76,428.67
20251201,SKU-0162,Snacks,West,Wholesale,158.4,676.37,236.02,440.35
20260101,SKU-0162,Snacks,West,Wholesale,225.2,961.6,335.55,626.05
20260201,SKU-0162,Snacks,West,Wholesale,173.0,738.71,257.77,480.94
20260301,SKU-0162,Snacks,West,Wholesale,185.5,792.08,276.4,515.68
20260401,SKU-0162,Snacks,West,Wholesale,178.7,763.05,266.26,496.79
20260501,SKU-0162,Snacks,West,Wholesale,120.8,515.82,179.99,335.83
20260601,SKU-0162,Snacks,West,Wholesale,175.1,747.68,260.9,486.78
20240701,SKU-0163,Dairy,North,Retail,92.6,468.56,138.9,329.66
20240801,SKU-0163,Dairy,North,Retail,76.3,386.08,114.45,271.63
20240901,SKU-0163,Dairy,North,Retail,109.9,556.09,164.85,391.24
20241001,SKU-0163,Dairy,North,Retail,22.9,115.87,34.35,81.52
20241101,SKU-0163,Dairy,North,Retail,72.4,366.34,108.6,257.74
20241201,SKU-0163,Dairy,North,Retail,118.4,599.1,177.6,421.5
20250101,SKU-0163,Dairy,North,Retail,90.9,459.95,136.35,323.6
20250201,SKU-0163,Dairy,North,Retail,49.3,249.46,73.95,175.51
20250301,SKU-0163,Dairy,North,Retail,95.1,481.21,142.65,338.56
20250401,SKU-0163,Dairy,North,Retail,90.1,455.91,135.15,320.76
20250501,SKU-0163,Dairy,North,Retail,87.6,443.26,131.4,311.86
20250601,SKU-0163,Dairy,North,Retail,152.4,771.14,228.6,542.54
20250701,SKU-0163,Dairy,North,Retail,107.4,543.44,161.1,382.34
20250801,SKU-0163,Dairy,North,Retail,71.7,362.8,107.55,255.25
20250901,SKU-0163,Dairy,North,Retail,169.0,855.14,253.5,601.64
20251001,SKU-0163,Dairy,North,Retail,146.3,740.28,219.45,520.83
20251101,SKU-0163,Dairy,North,Retail,125.6,635.54,188.4,447.14
20251201,SKU-0163,Dairy,North,Retail,103.8,525.23,155.7,369.53
20260101,SKU-0163,Dairy,North,Retail,74.7,377.98,112.05,265.93
20260201,SKU-0163,Dairy,North,Retail,67.2,340.03,100.8,239.23
20260301,SKU-0163,Dairy,North,Retail,78.3,396.2,117.45,278.75
20260401,SKU-0163,Dairy,North,Retail,158.7,803.02,238.05,564.97
20260501,SKU-0163,Dairy,North,Retail,96.2,486.77,144.3,342.47
20260601,SKU-0163,Dairy,North,Retail,165.5,837.43,248.25,589.18
20240701,SKU-0164,Frozen,Central,Online,188.0,1671.32,620.4,1050.92
20240801,SKU-0164,Frozen,Central,Online,141.4,1257.05,466.62,790.43
20240901,SKU-0164,Frozen,Central,Online,144.0,1280.16,475.2,804.96
20241001,SKU-0164,Frozen,Central,Online,103.9,923.67,342.87,580.8
20241101,SKU-0164,Frozen,Central,Online,119.5,1062.36,394.35,668.01
20241201,SKU-0164,Frozen,Central,Online,139.1,1236.6,459.03,777.57
20250101,SKU-0164,Frozen,Central,Online,173.3,1540.64,571.89,968.75
20250201,SKU-0164,Frozen,Central,Online,150.9,1341.5,497.97,843.53
20250301,SKU-0164,Frozen,Central,Online,225.9,2008.25,745.47,1262.78
20250401,SKU-0164,Frozen,Central,Online,209.9,1866.01,692.67,1173.34
20250501,SKU-0164,Frozen,Central,Online,189.2,1681.99,624.36,1057.63
20250601,SKU-0164,Frozen,Central,Online,128.2,1139.7,423.06,716.64
20250701,SKU-0164,Frozen,Central,Online,188.8,1678.43,623.04,1055.39
20250801,SKU-0164,Frozen,Central,Online,229.4,2039.37,757.02,1282.35
20250901,SKU-0164,Frozen,Central,Online,152.9,1359.28,504.57,854.71
20251001,SKU-0164,Frozen,Central,Online,167.8,1491.74,553.74,938.0
20251101,SKU-0164,Frozen,Central,Online,147.0,1306.83,485.1,821.73
20251201,SKU-0164,Frozen,Central,Online,205.7,1828.67,678.81,1149.86
20260101,SKU-0164,Frozen,Central,Online,173.9,1545.97,573.87,972.1
20260201,SKU-0164,Frozen,Central,Online,127.7,1135.25,421.41,713.84
20260301,SKU-0164,Frozen,Central,Online,214.5,1906.91,707.85,1199.06
20260401,SKU-0164,Frozen,Central,Online,206.2,1833.12,680.46,1152.66
20260501,SKU-0164,Frozen,Central,Online,211.9,1883.79,699.27,1184.52
20260601,SKU-0164,Frozen,Central,Online,190.4,1692.66,628.32,1064.34
20240701,SKU-0165,Household,North,Retail,96.6,1074.19,337.13,737.06
20240801,SKU-0165,Household,North,Retail,74.0,822.88,258.26,564.62
20240901,SKU-0165,Household,North,Retail,85.0,945.2,296.65,648.55
20241001,SKU-0165,Household,North,Retail,84.8,942.98,295.95,647.03
20241101,SKU-0165,Household,North,Retail,112.3,1248.78,391.93,856.85
20241201,SKU-0165,Household,North,Retail,110.0,1223.2,383.9,839.3
20250101,SKU-0165,Household,North,Retail,117.6,1307.71,410.42,897.29
20250201,SKU-0165,Household,North,Retail,122.1,1357.75,426.13,931.62
20250301,SKU-0165,Household,North,Retail,109.7,1219.86,382.85,837.01
20250401,SKU-0165,Household,North,Retail,110.6,1229.87,385.99,843.88
20250501,SKU-0165,Household,North,Retail,106.9,1188.73,373.08,815.65
20250601,SKU-0165,Household,North,Retail,110.1,1224.31,384.25,840.06
20250701,SKU-0165,Household,North,Retail,99.7,1108.66,347.95,760.71
20250801,SKU-0165,Household,North,Retail,113.5,1262.12,396.12,866.0
20250901,SKU-0165,Household,North,Retail,92.5,1028.6,322.83,705.77
20251001,SKU-0165,Household,North,Retail,118.3,1315.5,412.87,902.63
20251101,SKU-0165,Household,North,Retail,94.9,1055.29,331.2,724.09
20251201,SKU-0165,Household,North,Retail,121.1,1346.63,422.64,923.99
20260101,SKU-0165,Household,North,Retail,122.8,1365.54,428.57,936.97
20260201,SKU-0165,Household,North,Retail,117.5,1306.6,410.08,896.52
20260301,SKU-0165,Household,North,Retail,139.7,1553.46,487.55,1065.91
20260401,SKU-0165,Household,North,Retail,88.6,985.23,309.21,676.02
20260501,SKU-0165,Household,North,Retail,139.9,1555.69,488.25,1067.44
20260601,SKU-0165,Household,North,Retail,105.4,1172.05,367.85,804.2
20240701,SKU-0166,Personal Care,Central,Wholesale,134.7,1856.17,653.29,1202.88
20240801,SKU-0166,Personal Care,Central,Wholesale,76.1,1048.66,369.08,679.58
20240901,SKU-0166,Personal Care,Central,Wholesale,79.3,1092.75,384.6,708.15
20241001,SKU-0166,Personal Care,Central,Wholesale,104.9,1445.52,508.76,936.76
20241101,SKU-0166,Personal Care,Central,Wholesale,85.9,1183.7,416.62,767.08
20241201,SKU-0166,Personal Care,Central,Wholesale,91.7,1263.63,444.74,818.89
20250101,SKU-0166,Personal Care,Central,Wholesale,69.0,950.82,334.65,616.17
20250201,SKU-0166,Personal Care,Central,Wholesale,113.2,1559.9,549.02,1010.88
20250301,SKU-0166,Personal Care,Central,Wholesale,85.4,1176.81,414.19,762.62
20250401,SKU-0166,Personal Care,Central,Wholesale,133.6,1841.01,647.96,1193.05
20250501,SKU-0166,Personal Care,Central,Wholesale,106.0,1460.68,514.1,946.58
20250601,SKU-0166,Personal Care,Central,Wholesale,118.3,1630.17,573.76,1056.41
20250701,SKU-0166,Personal Care,Central,Wholesale,90.0,1240.2,436.5,803.7
20250801,SKU-0166,Personal Care,Central,Wholesale,84.6,1165.79,410.31,755.48
20250901,SKU-0166,Personal Care,Central,Wholesale,85.9,1183.7,416.62,767.08
20251001,SKU-0166,Personal Care,Central,Wholesale,101.8,1402.8,493.73,909.07
20251101,SKU-0166,Personal Care,Central,Wholesale,66.7,919.13,323.5,595.63
20251201,SKU-0166,Personal Care,Central,Wholesale,154.7,2131.77,750.29,1381.48
20260101,SKU-0166,Personal Care,Central,Wholesale,95.7,1318.75,464.14,854.61
20260201,SKU-0166,Personal Care,Central,Wholesale,127.1,1751.44,616.43,1135.01
20260301,SKU-0166,Personal Care,Central,Wholesale,120.4,1659.11,583.94,1075.17
20260401,SKU-0166,Personal Care,Central,Wholesale,94.0,1295.32,455.9,839.42
20260501,SKU-0166,Personal Care,Central,Wholesale,166.6,2295.75,808.01,1487.74
20260601,SKU-0166,Personal Care,Central,Wholesale,127.8,1761.08,619.83,1141.25
20240701,SKU-0167,Confectionery,East,Retail,39.9,154.81,52.27,102.54
20240801,SKU-0167,Confectionery,East,Retail,48.0,186.24,62.88,123.36
20240901,SKU-0167,Confectionery,East,Retail,72.5,281.3,94.98,186.32
20241001,SKU-0167,Confectionery,East,Retail,55.8,216.5,73.1,143.4
20241101,SKU-0167,Confectionery,East,Retail,75.7,293.72,99.17,194.55
20241201,SKU-0167,Confectionery,East,Retail,84.4,327.47,110.56,216.91
20250101,SKU-0167,Confectionery,East,Retail,47.0,182.36,61.57,120.79
20250201,SKU-0167,Confectionery,East,Retail,47.0,182.36,61.57,120.79
20250301,SKU-0167,Confectionery,East,Retail,63.0,244.44,82.53,161.91
20250401,SKU-0167,Confectionery,East,Retail,45.2,175.38,59.21,116.17
20250501,SKU-0167,Confectionery,East,Retail,61.9,240.17,81.09,159.08
20250601,SKU-0167,Confectionery,East,Retail,23.8,92.34,31.18,61.16
20250701,SKU-0167,Confectionery,East,Retail,54.2,210.3,71.0,139.3
20250801,SKU-0167,Confectionery,East,Retail,42.1,163.35,55.15,108.2
20250901,SKU-0167,Confectionery,East,Retail,12.9,50.05,16.9,33.15
20251001,SKU-0167,Confectionery,East,Retail,89.3,346.48,116.98,229.5
20251101,SKU-0167,Confectionery,East,Retail,35.0,135.8,45.85,89.95
20251201,SKU-0167,Confectionery,East,Retail,69.3,268.88,90.78,178.1
20260101,SKU-0167,Confectionery,East,Retail,35.8,138.9,46.9,92.0
20260201,SKU-0167,Confectionery,East,Retail,33.6,130.37,44.02,86.35
20260301,SKU-0167,Confectionery,East,Retail,27.9,108.25,36.55,71.7
20260401,SKU-0167,Confectionery,East,Retail,65.8,255.3,86.2,169.1
20260501,SKU-0167,Confectionery,East,Retail,78.7,305.36,103.1,202.26
20260601,SKU-0167,Confectionery,East,Retail,48.4,187.79,63.4,124.39
20240701,SKU-0168,Pantry,South,Online,85.0,279.65,90.1,189.55
20240801,SKU-0168,Pantry,South,Online,100.1,329.33,106.11,223.22
20240901,SKU-0168,Pantry,South,Online,125.5,412.9,133.03,279.87
20241001,SKU-0168,Pantry,South,Online,118.9,391.18,126.03,265.15
20241101,SKU-0168,Pantry,South,Online,87.7,288.53,92.96,195.57
20241201,SKU-0168,Pantry,South,Online,89.2,293.47,94.55,198.92
20250101,SKU-0168,Pantry,South,Online,89.5,294.46,94.87,199.59
20250201,SKU-0168,Pantry,South,Online,47.7,156.93,50.56,106.37
20250301,SKU-0168,Pantry,South,Online,128.1,421.45,135.79,285.66
20250401,SKU-0168,Pantry,South,Online,75.3,247.74,79.82,167.92
20250501,SKU-0168,Pantry,South,Online,134.3,441.85,142.36,299.49
20250601,SKU-0168,Pantry,South,Online,134.1,441.19,142.15,299.04
20250701,SKU-0168,Pantry,South,Online,174.0,572.46,184.44,388.02
20250801,SKU-0168,Pantry,South,Online,118.0,388.22,125.08,263.14
20250901,SKU-0168,Pantry,South,Online,120.4,396.12,127.62,268.5
20251001,SKU-0168,Pantry,South,Online,19.1,62.84,20.25,42.59
20251101,SKU-0168,Pantry,South,Online,59.4,195.43,62.96,132.47
20251201,SKU-0168,Pantry,South,Online,122.2,402.04,129.53,272.51
20260101,SKU-0168,Pantry,South,Online,87.1,286.56,92.33,194.23
20260201,SKU-0168,Pantry,South,Online,150.2,494.16,159.21,334.95
20260301,SKU-0168,Pantry,South,Online,130.8,430.33,138.65,291.68
20260401,SKU-0168,Pantry,South,Online,126.3,415.53,133.88,281.65
20260501,SKU-0168,Pantry,South,Online,109.0,358.61,115.54,243.07
20260601,SKU-0168,Pantry,South,Online,143.2,471.13,151.79,319.34
20240701,SKU-0169,Beverages,East,Retail,49.3,261.78,75.43,186.35
20240801,SKU-0169,Beverages,East,Retail,33.3,176.82,50.95,125.87
20240901,SKU-0169,Beverages,East,Retail,40.5,215.05,61.96,153.09
20241001,SKU-0169,Beverages,East,Retail,60.2,319.66,92.11,227.55
20241101,SKU-0169,Beverages,East,Retail,54.0,286.74,82.62,204.12
20241201,SKU-0169,Beverages,East,Retail,54.8,290.99,83.84,207.15
20250101,SKU-0169,Beverages,East,Retail,70.6,374.89,108.02,266.87
20250201,SKU-0169,Beverages,East,Retail,76.0,403.56,116.28,287.28
20250301,SKU-0169,Beverages,East,Retail,85.2,452.41,130.36,322.05
20250401,SKU-0169,Beverages,East,Retail,73.4,389.75,112.3,277.45
20250501,SKU-0169,Beverages,East,Retail,73.6,390.82,112.61,278.21
20250601,SKU-0169,Beverages,East,Retail,76.1,404.09,116.43,287.66
20250701,SKU-0169,Beverages,East,Retail,56.9,302.14,87.06,215.08
20250801,SKU-0169,Beverages,East,Retail,56.5,300.02,86.44,213.58
20250901,SKU-0169,Beverages,East,Retail,51.0,270.81,78.03,192.78
20251001,SKU-0169,Beverages,East,Retail,50.9,270.28,77.88,192.4
20251101,SKU-0169,Beverages,East,Retail,47.4,251.69,72.52,179.17
20251201,SKU-0169,Beverages,East,Retail,70.2,372.76,107.41,265.35
20260101,SKU-0169,Beverages,East,Retail,56.0,297.36,85.68,211.68
20260201,SKU-0169,Beverages,East,Retail,88.3,468.87,135.1,333.77
20260301,SKU-0169,Beverages,East,Retail,66.8,354.71,102.2,252.51
20260401,SKU-0169,Beverages,East,Retail,54.5,289.4,83.38,206.02
20260501,SKU-0169,Beverages,East,Retail,80.3,426.39,122.86,303.53
20260601,SKU-0169,Beverages,East,Retail,60.5,321.26,92.56,228.7
20240701,SKU-0170,Snacks,East,Wholesale,216.2,1037.76,274.57,763.19
20240801,SKU-0170,Snacks,East,Wholesale,139.7,670.56,177.42,493.14
20240901,SKU-0170,Snacks,East,Wholesale,251.7,1208.16,319.66,888.5
20241001,SKU-0170,Snacks,East,Wholesale,217.7,1044.96,276.48,768.48
20241101,SKU-0170,Snacks,East,Wholesale,121.5,583.2,154.3,428.9
20241201,SKU-0170,Snacks,East,Wholesale,206.5,991.2,262.26,728.94
20250101,SKU-0170,Snacks,East,Wholesale,214.3,1028.64,272.16,756.48
20250201,SKU-0170,Snacks,East,Wholesale,223.3,1071.84,283.59,788.25
20250301,SKU-0170,Snacks,East,Wholesale,273.6,1313.28,347.47,965.81
20250401,SKU-0170,Snacks,East,Wholesale,221.6,1063.68,281.43,782.25
20250501,SKU-0170,Snacks,East,Wholesale,174.4,837.12,221.49,615.63
20250601,SKU-0170,Snacks,East,Wholesale,77.9,373.92,98.93,274.99
20250701,SKU-0170,Snacks,East,Wholesale,151.4,726.72,192.28,534.44
20250801,SKU-0170,Snacks,East,Wholesale,160.7,771.36,204.09,567.27
20250901,SKU-0170,Snacks,East,Wholesale,142.1,682.08,180.47,501.61
20251001,SKU-0170,Snacks,East,Wholesale,286.8,1376.64,364.24,1012.4
20251101,SKU-0170,Snacks,East,Wholesale,177.0,849.6,224.79,624.81
20251201,SKU-0170,Snacks,East,Wholesale,308.1,1478.88,391.29,1087.59
20260101,SKU-0170,Snacks,East,Wholesale,127.1,610.08,161.42,448.66
20260201,SKU-0170,Snacks,East,Wholesale,274.4,1317.12,348.49,968.63
20260301,SKU-0170,Snacks,East,Wholesale,262.9,1261.92,333.88,928.04
20260401,SKU-0170,Snacks,East,Wholesale,62.8,301.44,79.76,221.68
20260501,SKU-0170,Snacks,East,Wholesale,225.6,1082.88,286.51,796.37
20260601,SKU-0170,Snacks,East,Wholesale,181.4,870.72,230.38,640.34
20240701,SKU-0171,Dairy,North,Wholesale,56.7,289.74,89.59,200.15
20240801,SKU-0171,Dairy,North,Wholesale,38.1,194.69,60.2,134.49
20240901,SKU-0171,Dairy,North,Wholesale,41.9,214.11,66.2,147.91
20241001,SKU-0171,Dairy,North,Wholesale,43.8,223.82,69.2,154.62
20241101,SKU-0171,Dairy,North,Wholesale,35.4,180.89,55.93,124.96
20241201,SKU-0171,Dairy,North,Wholesale,17.3,88.4,27.33,61.07
20250101,SKU-0171,Dairy,North,Wholesale,35.7,182.43,56.41,126.02
20250201,SKU-0171,Dairy,North,Wholesale,21.2,108.33,33.5,74.83
20250301,SKU-0171,Dairy,North,Wholesale,16.0,81.76,25.28,56.48
20250401,SKU-0171,Dairy,North,Wholesale,35.9,183.45,56.72,126.73
20250501,SKU-0171,Dairy,North,Wholesale,55.7,284.63,88.01,196.62
20250601,SKU-0171,Dairy,North,Wholesale,67.2,343.39,106.18,237.21
20250701,SKU-0171,Dairy,North,Wholesale,51.7,264.19,81.69,182.5
20250801,SKU-0171,Dairy,North,Wholesale,47.4,242.21,74.89,167.32
20250901,SKU-0171,Dairy,North,Wholesale,52.9,270.32,83.58,186.74
20251001,SKU-0171,Dairy,North,Wholesale,62.8,320.91,99.22,221.69
20251101,SKU-0171,Dairy,North,Wholesale,56.4,288.2,89.11,199.09
20251201,SKU-0171,Dairy,North,Wholesale,30.7,156.88,48.51,108.37
20260101,SKU-0171,Dairy,North,Wholesale,37.9,193.67,59.88,133.79
20260201,SKU-0171,Dairy,North,Wholesale,20.3,103.73,32.07,71.66
20260301,SKU-0171,Dairy,North,Wholesale,36.9,188.56,58.3,130.26
20260401,SKU-0171,Dairy,North,Wholesale,35.7,182.43,56.41,126.02
20260501,SKU-0171,Dairy,North,Wholesale,61.8,315.8,97.64,218.16
20260601,SKU-0171,Dairy,North,Wholesale,50.5,258.06,79.79,178.27
20240701,SKU-0172,Frozen,West,Online,52.0,395.2,147.16,248.04
20240801,SKU-0172,Frozen,West,Online,154.4,1173.44,436.95,736.49
20240901,SKU-0172,Frozen,West,Online,181.8,1381.68,514.49,867.19
20241001,SKU-0172,Frozen,West,Online,204.5,1554.2,578.74,975.46
20241101,SKU-0172,Frozen,West,Online,148.0,1124.8,418.84,705.96
20241201,SKU-0172,Frozen,West,Online,137.1,1041.96,387.99,653.97
20250101,SKU-0172,Frozen,West,Online,126.7,962.92,358.56,604.36
20250201,SKU-0172,Frozen,West,Online,260.7,1981.32,737.78,1243.54
20250301,SKU-0172,Frozen,West,Online,118.0,896.8,333.94,562.86
20250401,SKU-0172,Frozen,West,Online,154.8,1176.48,438.08,738.4
20250501,SKU-0172,Frozen,West,Online,217.1,1649.96,614.39,1035.57
20250601,SKU-0172,Frozen,West,Online,161.2,1225.12,456.2,768.92
20250701,SKU-0172,Frozen,West,Online,143.2,1088.32,405.26,683.06
20250801,SKU-0172,Frozen,West,Online,104.9,797.24,296.87,500.37
20250901,SKU-0172,Frozen,West,Online,91.3,693.88,258.38,435.5
20251001,SKU-0172,Frozen,West,Online,175.6,1334.56,496.95,837.61
20251101,SKU-0172,Frozen,West,Online,207.6,1577.76,587.51,990.25
20251201,SKU-0172,Frozen,West,Online,130.2,989.52,368.47,621.05
20260101,SKU-0172,Frozen,West,Online,153.4,1165.84,434.12,731.72
20260201,SKU-0172,Frozen,West,Online,122.8,933.28,347.52,585.76
20260301,SKU-0172,Frozen,West,Online,160.3,1218.28,453.65,764.63
20260401,SKU-0172,Frozen,West,Online,111.1,844.36,314.41,529.95
20260501,SKU-0172,Frozen,West,Online,122.6,931.76,346.96,584.8
20260601,SKU-0172,Frozen,West,Online,251.4,1910.64,711.46,1199.18
20240701,SKU-0173,Household,South,Retail,74.9,856.11,305.59,550.52
20240801,SKU-0173,Household,South,Retail,96.3,1100.71,392.9,707.81
20240901,SKU-0173,Household,South,Retail,93.7,1070.99,382.3,688.69
20241001,SKU-0173,Household,South,Retail,82.0,937.26,334.56,602.7
20241101,SKU-0173,Household,South,Retail,88.9,1016.13,362.71,653.42
20241201,SKU-0173,Household,South,Retail,99.8,1140.71,407.18,733.53
20250101,SKU-0173,Household,South,Retail,92.4,1056.13,376.99,679.14
20250201,SKU-0173,Household,South,Retail,120.8,1380.74,492.86,887.88
20250301,SKU-0173,Household,South,Retail,96.6,1104.14,394.13,710.01
20250401,SKU-0173,Household,South,Retail,84.1,961.26,343.13,618.13
20250501,SKU-0173,Household,South,Retail,74.8,854.96,305.18,549.78
20250601,SKU-0173,Household,South,Retail,72.9,833.25,297.43,535.82
20250701,SKU-0173,Household,South,Retail,104.5,1194.44,426.36,768.08
20250801,SKU-0173,Household,South,Retail,81.6,932.69,332.93,599.76
20250901,SKU-0173,Household,South,Retail,76.4,873.25,311.71,561.54
20251001,SKU-0173,Household,South,Retail,69.8,797.81,284.78,513.03
20251101,SKU-0173,Household,South,Retail,87.9,1004.7,358.63,646.07
20251201,SKU-0173,Household,South,Retail,81.5,931.54,332.52,599.02
20260101,SKU-0173,Household,South,Retail,116.2,1328.17,474.1,854.07
20260201,SKU-0173,Household,South,Retail,134.2,1533.91,547.54,986.37
20260301,SKU-0173,Household,South,Retail,131.6,1504.19,536.93,967.26
20260401,SKU-0173,Household,South,Retail,81.4,930.4,332.11,598.29
20260501,SKU-0173,Household,South,Retail,103.7,1185.29,423.1,762.19
20260601,SKU-0173,Household,South,Retail,107.1,1224.15,436.97,787.18
20240701,SKU-0174,Personal Care,North,Retail,167.3,1848.67,752.85,1095.82
20240801,SKU-0174,Personal Care,North,Retail,201.0,2221.05,904.5,1316.55
20240901,SKU-0174,Personal Care,North,Retail,152.6,1686.23,686.7,999.53
20241001,SKU-0174,Personal Care,North,Retail,204.2,2256.41,918.9,1337.51
20241101,SKU-0174,Personal Care,North,Retail,151.8,1677.39,683.1,994.29
20241201,SKU-0174,Personal Care,North,Retail,169.7,1875.18,763.65,1111.53
20250101,SKU-0174,Personal Care,North,Retail,171.4,1893.97,771.3,1122.67
20250201,SKU-0174,Personal Care,North,Retail,148.4,1639.82,667.8,972.02
20250301,SKU-0174,Personal Care,North,Retail,195.9,2164.7,881.55,1283.15
20250401,SKU-0174,Personal Care,North,Retail,124.5,1375.72,560.25,815.47
20250501,SKU-0174,Personal Care,North,Retail,216.5,2392.33,974.25,1418.08
20250601,SKU-0174,Personal Care,North,Retail,177.8,1964.69,800.1,1164.59
20250701,SKU-0174,Personal Care,North,Retail,225.1,2487.36,1012.95,1474.41
20250801,SKU-0174,Personal Care,North,Retail,147.4,1628.77,663.3,965.47
20250901,SKU-0174,Personal Care,North,Retail,190.5,2105.02,857.25,1247.77
20251001,SKU-0174,Personal Care,North,Retail,270.2,2985.71,1215.9,1769.81
20251101,SKU-0174,Personal Care,North,Retail,247.0,2729.35,1111.5,1617.85
20251201,SKU-0174,Personal Care,North,Retail,91.7,1013.29,412.65,600.64
20260101,SKU-0174,Personal Care,North,Retail,175.2,1935.96,788.4,1147.56
20260201,SKU-0174,Personal Care,North,Retail,137.1,1514.96,616.95,898.01
20260301,SKU-0174,Personal Care,North,Retail,189.1,2089.56,850.95,1238.61
20260401,SKU-0174,Personal Care,North,Retail,185.5,2049.78,834.75,1215.03
20260501,SKU-0174,Personal Care,North,Retail,208.5,2303.93,938.25,1365.68
20260601,SKU-0174,Personal Care,North,Retail,310.8,3434.34,1398.6,2035.74
20240701,SKU-0175,Confectionery,East,Retail,33.2,95.95,28.55,67.4
20240801,SKU-0175,Confectionery,East,Retail,44.5,128.61,38.27,90.34
20240901,SKU-0175,Confectionery,East,Retail,25.2,72.83,21.67,51.16
20241001,SKU-0175,Confectionery,East,Retail,45.2,130.63,38.87,91.76
20241101,SKU-0175,Confectionery,East,Retail,64.4,186.12,55.38,130.74
20241201,SKU-0175,Confectionery,East,Retail,45.3,130.92,38.96,91.96
20250101,SKU-0175,Confectionery,East,Retail,31.1,89.88,26.75,63.13
20250201,SKU-0175,Confectionery,East,Retail,48.8,141.03,41.97,99.06
20250301,SKU-0175,Confectionery,East,Retail,34.5,99.7,29.67,70.03
20250401,SKU-0175,Confectionery,East,Retail,62.3,180.05,53.58,126.47
